date,TCB_code,TCB_high,TCB_low,TCB_open,TCB_close,TCB_adjust,TCB_volume_match,TCB_value_match
2022-10-31,TCB,24.8,23.5,24.6,24.6,11.93,7284700.0,175941000000.0
2022-10-28,TCB,24.4,23.5,23.6,24.4,11.83,12484200.0,302664000000.0
2022-10-27,TCB,22.85,21.5,21.5,22.85,11.08,5222800.0,116955000000.0
2022-10-26,TCB,21.8,21.05,21.7,21.4,10.38,3153400.0,67439000000.0
2022-10-25,TCB,22.45,20.0,21.3,21.3,10.33,9593300.0,202917000000.0
2022-10-24,TCB,23.35,21.3,23.05,21.3,10.33,11800600.0,256631000000.0
2022-10-21,TCB,24.85,22.9,24.85,22.9,11.1,9633400.0,229420000000.0
2022-10-20,TCB,25.1,24.55,25.1,24.6,11.93,5210100.0,129018000000.0
2022-10-19,TCB,25.5,24.6,25.3,25.2,12.22,4571000.0,114159000000.0
2022-10-18,TCB,25.9,25.15,25.6,25.3,12.27,5030200.0,128317000000.0
2022-10-17,TCB,25.5,24.35,25.5,25.1,12.17,7760900.0,193580000000.0
2022-10-14,TCB,26.5,25.5,26.5,25.7,12.46,6333400.0,164073000000.0
2022-10-13,TCB,25.3,24.1,24.8,25.3,12.27,9386700.0,232496000000.0
2022-10-12,TCB,25.4,23.55,24.0,24.8,12.03,9605400.0,237975000000.0
2022-10-11,TCB,25.8,24.0,25.8,24.0,11.64,21188700.0,511377000000.0
2022-10-10,TCB,26.95,25.35,25.8,25.8,12.51,18275400.0,470854000000.0
2022-10-07,TCB,28.9,27.25,28.9,27.25,13.21,14349900.0,393730000000.0
2022-10-06,TCB,30.8,29.3,30.5,29.3,14.21,5573700.0,166931000000.0
2022-10-05,TCB,31.05,30.5,31.0,30.5,14.79,3986800.0,122807000000.0
2022-10-04,TCB,31.0,30.0,30.8,30.3,14.69,5966900.0,182215000000.0
2022-10-03,TCB,32.6,30.25,32.5,30.25,14.67,6076000.0,190364000000.0
2022-09-30,TCB,33.2,32.2,33.0,32.5,15.76,5240200.0,171269000000.0
2022-09-29,TCB,33.7,33.0,33.7,33.0,16.0,2640300.0,87879000000.0
2022-09-28,TCB,33.7,33.2,33.35,33.25,16.12,2069900.0,69142000000.0
2022-09-27,TCB,33.9,33.2,33.55,33.5,16.24,2336300.0,78358000000.0
2022-09-26,TCB,33.85,32.95,33.85,33.25,16.12,5217000.0,173444000000.0
2022-09-23,TCB,34.6,34.05,34.45,34.2,16.58,2265200.0,77854000000.0
2022-09-22,TCB,34.65,34.1,34.3,34.55,16.75,2922800.0,100285000000.0
2022-09-21,TCB,35.1,34.5,35.0,34.5,16.73,2073000.0,72104000000.0
2022-09-20,TCB,35.55,34.9,35.55,35.05,17.0,1989200.0,69746000000.0
2022-09-19,TCB,36.0,34.85,36.0,35.05,17.0,3777300.0,133120000000.0
2022-09-16,TCB,36.65,36.0,36.4,36.0,17.46,2188200.0,79498000000.0
2022-09-15,TCB,37.05,36.6,37.0,36.6,17.75,1611900.0,59409000000.0
2022-09-14,TCB,37.0,36.5,36.5,36.8,17.84,2794500.0,102629000000.0
2022-09-13,TCB,37.6,37.3,37.4,37.3,18.09,1687000.0,63197000000.0
2022-09-12,TCB,37.8,37.45,37.65,37.5,18.18,1289900.0,48514000000.0
2022-09-09,TCB,37.7,37.0,37.7,37.65,18.26,2951100.0,110279000000.0
2022-09-08,TCB,37.9,37.35,37.75,37.4,18.14,2473200.0,92968000000.0
2022-09-07,TCB,38.7,37.55,38.65,37.55,18.21,4269000.0,163218000000.0
2022-09-06,TCB,39.0,38.55,38.55,38.65,18.74,2340700.0,90641000000.0
2022-09-05,TCB,38.9,38.55,38.85,38.6,18.72,2788600.0,107951000000.0
2022-08-31,TCB,39.15,38.65,38.75,38.95,18.89,2265500.0,88142000000.0
2022-08-30,TCB,39.15,38.75,38.8,38.75,18.79,3807500.0,148152000000.0
2022-08-29,TCB,39.1,38.5,38.8,38.75,18.79,4474600.0,173075000000.0
2022-08-26,TCB,39.95,39.5,39.6,39.5,19.15,4353000.0,172860000000.0
2022-08-25,TCB,39.7,39.3,39.3,39.55,19.18,3706900.0,146467000000.0
2022-08-24,TCB,39.75,38.8,38.8,39.25,19.03,3993200.0,156771000000.0
2022-08-23,TCB,38.8,38.35,38.65,38.8,18.81,3339900.0,128694000000.0
2022-08-22,TCB,39.1,38.55,38.85,38.7,18.77,3086100.0,119787000000.0
2022-08-19,TCB,39.2,38.95,39.05,39.0,18.91,2566900.0,100316000000.0
2022-08-18,TCB,39.5,38.95,39.1,39.1,18.96,5337200.0,209229000000.0
2022-08-17,TCB,39.35,39.0,39.05,39.3,19.06,4459300.0,174875000000.0
2022-08-16,TCB,39.2,38.95,39.05,39.0,18.91,3042300.0,118835000000.0
2022-08-15,TCB,39.35,38.85,39.0,39.1,18.96,4366600.0,170843000000.0
2022-08-12,TCB,38.8,38.25,38.5,38.8,18.81,2817400.0,108439000000.0
2022-08-11,TCB,39.3,38.35,39.1,38.5,18.67,4920200.0,191531000000.0
2022-08-10,TCB,39.05,38.7,38.85,38.8,18.81,3001500.0,116612000000.0
2022-08-09,TCB,39.65,39.0,39.4,39.15,18.98,4306400.0,168904000000.0
2022-08-08,TCB,39.65,38.5,38.5,39.2,19.01,7998700.0,313439000000.0
2022-08-05,TCB,38.8,38.3,38.4,38.4,18.62,3914900.0,150931000000.0
2022-08-04,TCB,38.85,38.2,38.25,38.4,18.62,4630800.0,178327000000.0
2022-08-03,TCB,38.4,37.85,38.3,38.15,18.5,4944700.0,188385000000.0
2022-08-02,TCB,38.6,38.05,38.4,38.3,18.57,4609900.0,176551000000.0
2022-08-01,TCB,38.8,37.6,37.85,38.6,18.72,6875400.0,263773000000.0
2022-07-29,TCB,37.9,37.15,37.5,37.9,18.38,5486300.0,206363000000.0
2022-07-28,TCB,37.5,36.8,36.9,37.3,18.09,5604300.0,208394000000.0
2022-07-27,TCB,36.6,36.4,36.4,36.6,17.75,1654100.0,60432000000.0
2022-07-26,TCB,37.05,36.55,36.8,36.6,17.75,2794900.0,102810000000.0
2022-07-25,TCB,37.1,36.75,36.85,36.8,17.84,2340300.0,86372000000.0
2022-07-22,TCB,37.9,37.05,37.3,37.1,17.99,4424700.0,165523000000.0
2022-07-21,TCB,36.9,36.3,36.6,36.85,17.87,5488700.0,200858000000.0
2022-07-20,TCB,36.6,36.2,36.5,36.3,17.6,4923800.0,179357000000.0
2022-07-19,TCB,36.3,35.75,36.25,36.1,17.5,2566900.0,92579000000.0
2022-07-18,TCB,36.85,36.1,36.3,36.3,17.6,2990600.0,109112000000.0
2022-07-15,TCB,36.55,36.1,36.1,36.1,17.5,4094300.0,148628000000.0
2022-07-14,TCB,36.3,35.85,35.9,35.95,17.43,2902000.0,104532000000.0
2022-07-13,TCB,36.8,36.0,36.15,36.1,17.5,3156800.0,114558000000.0
2022-07-12,TCB,36.1,35.65,35.8,36.1,17.5,3916500.0,140526000000.0
2022-07-11,TCB,37.3,35.5,37.05,35.6,17.26,8452700.0,306096000000.0
2022-07-08,TCB,38.0,37.35,37.95,37.55,18.21,4058400.0,153126000000.0
2022-07-07,TCB,38.0,37.0,37.45,37.8,18.33,3567400.0,133951000000.0
2022-07-06,TCB,38.4,37.2,37.5,37.6,18.23,6055300.0,229276000000.0
2022-07-05,TCB,38.25,36.35,36.6,37.75,18.3,10888900.0,409073000000.0
2022-07-04,TCB,36.7,36.05,36.25,36.35,17.63,3148000.0,114648000000.0
2022-07-01,TCB,36.25,34.85,35.6,36.0,17.46,3473300.0,123041000000.0
2022-06-30,TCB,37.1,35.55,36.55,35.55,17.24,3566500.0,129887000000.0
2022-06-29,TCB,37.15,36.2,36.2,36.75,17.82,3048300.0,111834000000.0
2022-06-28,TCB,36.95,35.35,35.5,36.7,17.8,5342500.0,193973000000.0
2022-06-27,TCB,35.95,35.5,35.55,35.55,17.24,4282300.0,153019000000.0
2022-06-24,TCB,36.1,35.5,35.95,35.5,17.21,2969100.0,106523000000.0
2022-06-23,TCB,36.4,34.55,34.8,35.95,17.43,4708100.0,167301000000.0
2022-06-22,TCB,35.3,33.45,33.75,34.8,16.87,6208200.0,212996000000.0
2022-06-21,TCB,33.8,32.8,33.1,33.0,16.0,4900200.0,163628000000.0
2022-06-20,TCB,35.2,33.0,34.5,33.0,16.0,4004000.0,135488000000.0
2022-06-17,TCB,35.4,33.85,35.05,34.5,16.73,4994900.0,172683000000.0
2022-06-16,TCB,36.5,35.6,35.9,36.05,17.48,5916100.0,212830000000.0
2022-06-15,TCB,36.15,35.05,35.7,35.7,17.31,5449100.0,193722000000.0
2022-06-14,TCB,36.3,35.2,35.3,35.75,17.34,3740800.0,133545000000.0
2022-06-13,TCB,37.25,35.95,37.0,36.0,17.46,6673500.0,244080000000.0
2022-06-10,TCB,38.9,36.95,37.0,37.95,18.4,8194200.0,312805000000.0
2022-06-09,TCB,37.55,37.05,37.25,37.4,18.14,5776000.0,215488000000.0
2022-06-08,TCB,37.45,36.15,36.3,37.25,18.06,6456800.0,238064000000.0
2022-06-07,TCB,36.2,35.0,36.0,36.2,17.55,4640800.0,164547000000.0
2022-06-06,TCB,36.8,36.0,36.45,36.05,17.48,3845100.0,140132000000.0
2022-06-03,TCB,36.85,36.05,36.35,36.45,17.67,3040200.0,110575000000.0
2022-06-02,TCB,37.0,36.0,36.9,36.4,17.65,3533700.0,129871000000.0
2022-06-01,TCB,37.7,36.65,37.0,36.85,17.87,3829000.0,142202000000.0
2022-05-31,TCB,37.6,37.15,37.45,37.15,18.01,5119800.0,191145000000.0
2022-05-30,TCB,38.0,37.45,38.0,37.75,18.3,4224300.0,159089000000.0
2022-05-27,TCB,37.45,36.85,36.9,37.45,18.16,5777300.0,214796000000.0
2022-05-26,TCB,37.25,36.55,36.7,36.7,17.8,4687800.0,172863000000.0
2022-05-25,TCB,36.65,35.5,35.85,36.5,17.7,6709700.0,243336000000.0
2022-05-24,TCB,35.25,34.4,34.8,35.25,17.09,4270100.0,148977000000.0
2022-05-23,TCB,36.2,34.85,35.8,34.85,16.9,5290600.0,187283000000.0
2022-05-20,TCB,36.45,35.35,35.8,35.7,17.31,5443200.0,195735000000.0
2022-05-19,TCB,36.4,35.2,35.4,35.8,17.36,5692200.0,203980000000.0
2022-05-18,TCB,36.9,35.35,35.7,36.05,17.48,8689300.0,315065000000.0
2022-05-17,TCB,34.85,32.55,32.6,34.85,16.9,9447600.0,316569000000.0
2022-05-16,TCB,35.8,32.6,35.1,32.6,15.81,11689600.0,402044000000.0
2022-05-13,TCB,36.8,33.8,36.3,33.8,16.39,15203300.0,531130000000.0
2022-05-12,TCB,39.0,36.3,39.0,36.3,17.6,7306300.0,273650000000.0
2022-05-11,TCB,39.45,38.45,39.0,39.0,18.91,4071500.0,158490000000.0
2022-05-10,TCB,38.85,37.45,37.45,38.7,18.77,10236300.0,388949000000.0
2022-05-09,TCB,41.4,38.6,41.2,38.6,18.72,12361700.0,487682000000.0
2022-05-06,TCB,42.3,41.5,41.7,41.5,20.12,4889500.0,204669000000.0
2022-05-05,TCB,42.85,41.4,42.85,42.6,20.66,4804200.0,201901000000.0
2022-05-04,TCB,43.65,42.0,43.5,42.0,20.37,6384600.0,272405000000.0
2022-04-29,TCB,44.0,42.2,42.3,44.0,21.34,9795500.0,423691000000.0
2022-04-28,TCB,42.8,41.65,41.65,42.3,20.51,4729300.0,199363000000.0
2022-04-27,TCB,42.2,40.9,41.5,41.6,20.17,6154800.0,254818000000.0
2022-04-26,TCB,42.0,38.85,40.6,41.5,20.12,11120700.0,453796000000.0
2022-04-25,TCB,44.3,41.05,44.2,41.05,19.91,12317000.0,518533000000.0
2022-04-22,TCB,44.75,43.55,44.0,44.1,21.38,6684800.0,295650000000.0
2022-04-21,TCB,44.0,42.9,43.0,43.6,21.14,10019500.0,435896000000.0
2022-04-20,TCB,44.2,43.05,43.7,43.05,20.87,7909800.0,344885000000.0
2022-04-19,TCB,45.45,43.5,45.0,43.7,21.19,7232900.0,323485000000.0
2022-04-18,TCB,46.25,44.8,46.0,44.85,21.75,11505300.0,520410000000.0
2022-04-15,TCB,47.3,45.6,47.3,45.6,22.11,18618800.0,861283000000.0
2022-04-14,TCB,48.35,47.15,48.05,47.3,22.94,8324100.0,397624000000.0
2022-04-13,TCB,48.45,47.9,48.4,48.0,23.28,6722300.0,323271000000.0
2022-04-12,TCB,48.9,47.9,48.7,48.0,23.28,8278800.0,401185000000.0
2022-04-08,TCB,49.4,48.8,49.4,48.85,23.69,7030100.0,344361000000.0
2022-04-07,TCB,50.3,49.3,49.9,49.3,23.91,5971000.0,297645000000.0
2022-04-06,TCB,49.9,48.7,48.9,49.9,24.2,9012200.0,443282000000.0
2022-04-05,TCB,49.5,49.05,49.4,49.05,23.78,5803000.0,285601000000.0
2022-04-04,TCB,50.6,49.65,50.4,49.65,24.08,9775600.0,488163000000.0
2022-04-01,TCB,50.4,49.4,49.55,50.3,24.39,9575500.0,478640000000.0
2022-03-31,TCB,49.7,49.3,49.5,49.55,24.03,5248700.0,259440000000.0
2022-03-30,TCB,49.9,48.9,48.9,49.15,23.83,5598900.0,277026000000.0
2022-03-29,TCB,49.15,48.65,48.9,48.9,23.71,4272400.0,209058000000.0
2022-03-28,TCB,49.15,48.35,49.15,48.8,23.66,6597500.0,321845000000.0
2022-03-25,TCB,49.45,49.15,49.4,49.25,23.88,3175400.0,156586000000.0
2022-03-24,TCB,49.8,49.3,49.6,49.3,23.91,3214000.0,159014000000.0
2022-03-23,TCB,50.2,49.6,49.9,49.6,24.05,3409900.0,170246000000.0
2022-03-22,TCB,50.3,49.5,49.55,49.9,24.2,5953800.0,297030000000.0
2022-03-21,TCB,49.55,49.1,49.25,49.45,23.98,3921900.0,193245000000.0
2022-03-18,TCB,49.4,49.1,49.15,49.2,23.86,2909700.0,143328000000.0
2022-03-17,TCB,49.5,49.0,49.45,49.0,23.76,3249200.0,159734000000.0
2022-03-16,TCB,49.45,48.8,48.8,49.05,23.78,4542000.0,222670000000.0
2022-03-15,TCB,49.0,48.5,48.6,48.6,23.57,3829700.0,186619000000.0
2022-03-14,TCB,48.9,48.3,48.8,48.5,23.52,5161200.0,250441000000.0
2022-03-11,TCB,49.2,48.7,49.2,48.9,23.71,6422600.0,314236000000.0
2022-03-10,TCB,49.8,49.25,49.8,49.25,23.88,4387100.0,217177000000.0
2022-03-09,TCB,49.35,48.9,49.0,49.1,23.81,6957800.0,340991000000.0
2022-03-08,TCB,49.5,48.8,49.0,49.0,23.76,8766400.0,430258000000.0
2022-03-07,TCB,49.6,49.1,49.5,49.25,23.88,8122400.0,400842000000.0
2022-03-04,TCB,50.4,49.5,49.75,49.95,24.22,7022700.0,351033000000.0
2022-03-03,TCB,49.9,49.15,49.5,49.65,24.08,7391900.0,365219000000.0
2022-03-02,TCB,50.1,49.2,50.1,49.2,23.86,17893700.0,886636000000.0
2022-03-01,TCB,50.7,50.1,50.7,50.3,24.39,6945900.0,349846000000.0
2022-02-28,TCB,50.9,50.2,50.5,50.4,24.44,7106100.0,358589000000.0
2022-02-25,TCB,51.3,50.5,51.0,50.7,24.58,6665900.0,339171000000.0
2022-02-24,TCB,51.9,49.8,51.5,50.5,24.49,15534300.0,788566000000.0
2022-02-23,TCB,52.2,51.4,51.7,51.7,25.07,6188300.0,320334000000.0
2022-02-22,TCB,51.7,50.6,51.0,51.4,24.92,10561000.0,539136000000.0
2022-02-21,TCB,51.7,50.8,51.6,51.5,24.97,8654200.0,443155000000.0
2022-02-18,TCB,52.0,51.5,51.7,51.6,25.02,6543700.0,338206000000.0
2022-02-17,TCB,52.5,51.6,51.6,52.2,25.31,7301000.0,379592000000.0
2022-02-16,TCB,52.2,51.5,52.2,51.6,25.02,6174400.0,319404000000.0
2022-02-15,TCB,52.1,51.3,51.6,51.8,25.12,8584300.0,443323000000.0
2022-02-14,TCB,53.2,51.5,53.2,51.5,24.97,18771500.0,984180000000.0
2022-02-11,TCB,53.8,53.0,53.5,53.7,26.04,7847800.0,419677000000.0
2022-02-10,TCB,54.2,53.1,53.6,53.6,25.99,11224900.0,602485000000.0
2022-02-09,TCB,54.9,53.6,54.0,53.6,25.99,17391000.0,943843000000.0
2022-02-08,TCB,54.3,52.8,52.8,53.8,26.09,16481000.0,884138000000.0
2022-02-07,TCB,53.8,52.8,53.7,52.8,25.6,9809900.0,522380000000.0
2022-01-28,TCB,53.0,51.6,51.9,52.8,25.6,10292900.0,540953000000.0
2022-01-27,TCB,52.7,51.5,52.0,51.9,25.17,8044000.0,419351000000.0
2022-01-26,TCB,53.3,52.0,52.4,52.4,25.41,15042300.0,791579000000.0
2022-01-25,TCB,52.1,51.0,51.2,51.9,25.17,14466300.0,747068000000.0
2022-01-24,TCB,51.4,49.8,49.95,50.3,24.39,16269200.0,824755000000.0
2022-01-21,TCB,50.8,48.9,49.0,49.8,24.15,10321600.0,515169000000.0
2022-01-20,TCB,48.95,48.6,48.65,48.95,23.74,4336100.0,211309000000.0
2022-01-19,TCB,49.4,48.8,49.0,48.8,23.66,3749500.0,184026000000.0
2022-01-18,TCB,49.45,48.5,48.6,48.75,23.64,7885200.0,384964000000.0
2022-01-17,TCB,50.5,48.6,49.7,48.6,23.57,10990600.0,543231000000.0
2022-01-14,TCB,50.4,49.5,50.0,49.75,24.12,5187100.0,259520000000.0
2022-01-13,TCB,51.8,50.2,50.9,50.5,24.49,14417100.0,735138000000.0
2022-01-12,TCB,50.4,48.4,48.45,50.4,24.44,12044200.0,595491000000.0
2022-01-11,TCB,49.1,48.4,48.9,48.45,23.49,7296500.0,355696000000.0
2022-01-10,TCB,49.6,48.65,49.5,48.65,23.59,8771400.0,431144000000.0
2022-01-07,TCB,50.1,49.4,49.9,49.45,23.98,7832200.0,388457000000.0
2022-01-06,TCB,50.4,49.6,50.2,49.9,24.2,10716700.0,535719000000.0
2022-01-05,TCB,51.2,50.3,50.9,50.5,24.49,9569600.0,486079000000.0
2022-01-04,TCB,51.2,50.3,50.5,50.9,24.68,11334600.0,577575000000.0
2021-12-31,TCB,50.5,49.45,49.5,50.0,24.24,9547100.0,477517000000.0
2021-12-30,TCB,49.75,49.0,49.2,49.3,23.91,5321600.0,262777000000.0
2021-12-29,TCB,49.65,49.0,49.15,49.1,23.81,6141700.0,302703000000.0
2021-12-28,TCB,49.35,48.7,49.25,49.15,23.83,7473500.0,365826000000.0
2021-12-27,TCB,49.4,48.5,49.4,48.85,23.69,4727500.0,231329000000.0
2021-12-24,TCB,49.15,47.45,47.45,48.9,23.71,6139300.0,296581000000.0
2021-12-23,TCB,48.85,47.3,48.85,47.35,22.96,13503100.0,647776000000.0
2021-12-22,TCB,49.5,48.3,49.3,48.9,23.71,12625100.0,617403000000.0
2021-12-21,TCB,49.7,49.2,49.5,49.25,23.88,7255100.0,358087000000.0
2021-12-20,TCB,50.0,49.35,49.85,49.5,24.0,7689900.0,382149000000.0
2021-12-17,TCB,50.1,49.8,50.0,49.85,24.17,7903900.0,394367000000.0
2021-12-16,TCB,50.5,49.85,50.5,49.85,24.17,6325600.0,316319000000.0
2021-12-15,TCB,50.8,49.95,50.3,50.2,24.34,6818200.0,342656000000.0
2021-12-14,TCB,50.8,49.85,50.0,50.1,24.29,7138200.0,358442000000.0
2021-12-13,TCB,50.4,49.95,50.3,50.0,24.24,7440600.0,372822000000.0
2021-12-10,TCB,50.9,50.1,50.5,50.2,24.34,7507300.0,378916000000.0
2021-12-09,TCB,50.4,49.85,50.0,50.4,24.44,5203500.0,260540000000.0
2021-12-08,TCB,50.8,49.9,50.2,50.0,24.24,7649900.0,383461000000.0
2021-12-07,TCB,50.3,49.35,49.6,50.0,24.24,8982100.0,446230000000.0
2021-12-06,TCB,51.0,48.65,50.3,49.0,23.76,22907100.0,1138768000000.0
2021-12-03,TCB,52.2,50.2,52.0,50.2,24.34,15571600.0,800128000000.0
2021-12-02,TCB,52.6,51.7,52.4,51.7,25.07,8970600.0,468320000000.0
2021-12-01,TCB,52.4,51.5,51.6,52.4,25.41,11339500.0,588027000000.0
2021-11-30,TCB,53.1,51.5,53.1,51.8,25.12,24494700.0,1277234000000.0
2021-11-29,TCB,53.4,52.1,53.0,52.3,25.36,28236300.0,1486598000000.0
2021-11-26,TCB,55.5,53.9,55.1,54.0,26.18,21915600.0,1197295000000.0
2021-11-25,TCB,56.0,54.7,56.0,54.9,26.62,17981000.0,993472000000.0
2021-11-24,TCB,55.7,52.3,52.6,55.5,26.91,52375300.0,2832804000000.0
2021-11-23,TCB,53.5,52.4,53.4,52.6,25.51,10596400.0,559089000000.0
2021-11-22,TCB,54.8,52.3,52.3,53.1,25.75,23613400.0,1263582000000.0
2021-11-19,TCB,53.4,51.2,51.8,52.3,25.36,29907300.0,1567944000000.0
2021-11-18,TCB,52.2,51.4,52.0,51.5,24.97,12833900.0,664065000000.0
2021-11-17,TCB,52.4,51.7,52.0,52.2,25.31,12113200.0,629570000000.0
2021-11-16,TCB,52.9,51.6,52.0,52.0,25.21,12519700.0,653584000000.0
2021-11-15,TCB,53.0,51.9,52.8,52.0,25.21,11079700.0,580414000000.0
2021-11-12,TCB,52.7,51.1,51.4,52.5,25.46,12719800.0,657666000000.0
2021-11-11,TCB,52.4,50.7,51.7,51.5,24.97,21838500.0,1123703000000.0
2021-11-10,TCB,52.7,51.6,52.6,51.7,25.07,19484600.0,1014086000000.0
2021-11-09,TCB,53.3,52.3,53.0,52.3,25.36,21533900.0,1136179000000.0
2021-11-08,TCB,53.3,52.3,52.8,52.6,25.51,21189500.0,1116373000000.0
2021-11-05,TCB,53.5,52.7,53.5,53.0,25.7,13453700.0,713015000000.0
2021-11-04,TCB,54.2,52.8,53.7,53.3,25.85,18683600.0,994972000000.0
2021-11-03,TCB,54.2,52.0,52.3,53.7,26.04,39738000.0,2118201000000.0
2021-11-02,TCB,51.8,51.5,51.8,51.6,25.02,15468300.0,798566000000.0
2021-11-01,TCB,52.5,51.5,51.7,51.6,25.02,25398000.0,1315917000000.0
2021-10-29,TCB,52.0,51.3,51.9,51.6,25.02,12744400.0,657819000000.0
2021-10-28,TCB,52.1,51.5,52.0,51.8,25.12,13859600.0,716636000000.0
2021-10-27,TCB,51.8,50.9,51.2,51.5,24.97,16750100.0,860192000000.0
2021-10-26,TCB,51.0,49.95,50.4,51.0,24.73,20157800.0,1016998000000.0
2021-10-25,TCB,52.1,50.8,52.1,50.9,24.68,28527000.0,1464419000000.0
2021-10-22,TCB,53.0,52.2,52.9,52.3,25.36,11640600.0,612795000000.0
2021-10-21,TCB,54.0,52.9,54.0,52.9,25.65,15317400.0,816926000000.0
2021-10-20,TCB,53.9,52.5,52.8,53.2,25.8,22695300.0,1205217000000.0
2021-10-19,TCB,53.0,52.0,52.9,52.7,25.55,14167300.0,746444000000.0
2021-10-18,TCB,53.6,52.7,53.2,52.9,25.65,15018000.0,797870000000.0
2021-10-15,TCB,52.9,52.3,52.9,52.6,25.51,11950400.0,629363000000.0
2021-10-14,TCB,53.0,52.2,52.5,52.5,25.46,19788700.0,1039164000000.0
2021-10-13,TCB,53.2,52.3,53.0,52.4,25.41,14188100.0,748479000000.0
2021-10-12,TCB,53.4,52.6,53.4,53.0,25.7,14216500.0,753561000000.0
2021-10-11,TCB,53.0,51.0,51.0,53.0,25.7,23096400.0,1207575000000.0
2021-10-08,TCB,50.9,50.0,50.1,50.7,24.58,7634900.0,385622000000.0
2021-10-07,TCB,50.8,50.0,50.6,50.0,24.24,5414900.0,272705000000.0
2021-10-06,TCB,50.5,49.2,49.45,50.3,24.39,8579800.0,427175000000.0
2021-10-05,TCB,49.2,48.6,48.6,49.1,23.81,5889900.0,288172000000.0
2021-10-04,TCB,48.95,48.3,48.8,48.35,23.44,9510600.0,461012000000.0
2021-10-01,TCB,49.8,48.9,49.6,49.0,23.76,6502800.0,320387000000.0
2021-09-30,TCB,50.4,49.6,49.7,49.6,24.05,5275100.0,263541000000.0
2021-09-29,TCB,49.75,48.9,49.2,49.4,23.95,5676700.0,279718000000.0
2021-09-28,TCB,49.85,48.8,49.3,49.8,24.15,5568700.0,274512000000.0
2021-09-27,TCB,51.1,49.5,50.7,49.5,24.0,6850300.0,344849000000.0
2021-09-24,TCB,51.5,50.3,50.7,50.6,24.54,7364700.0,374496000000.0
2021-09-23,TCB,51.3,50.0,50.6,50.2,24.34,8627900.0,435571000000.0
2021-09-22,TCB,50.9,49.9,50.9,50.5,24.49,4960100.0,249183000000.0
2021-09-21,TCB,50.9,49.75,50.1,50.4,24.44,10058100.0,505964000000.0
2021-09-20,TCB,51.6,50.1,50.5,50.7,24.58,13074700.0,666827000000.0
2021-09-17,TCB,49.9,49.2,49.2,49.75,24.12,8274500.0,410387000000.0
2021-09-16,TCB,49.15,48.6,48.9,49.1,23.81,5523500.0,270249000000.0
2021-09-15,TCB,48.8,48.1,48.2,48.4,23.47,5037600.0,244280000000.0
2021-09-14,TCB,49.1,48.5,48.95,48.5,23.52,6142500.0,299732000000.0
2021-09-13,TCB,49.45,48.9,49.15,48.95,23.74,6802200.0,334323000000.0
2021-09-10,TCB,49.8,49.0,49.8,49.3,23.91,7222000.0,356624000000.0
2021-09-09,TCB,49.5,48.5,48.5,49.3,23.91,7854400.0,383855000000.0
2021-09-08,TCB,49.65,48.6,49.6,48.8,23.66,7150900.0,351958000000.0
2021-09-07,TCB,50.4,49.05,49.05,49.65,24.08,11611100.0,576608000000.0
2021-09-06,TCB,48.95,47.9,48.65,48.95,23.74,12880500.0,622875000000.0
2021-09-01,TCB,48.95,48.2,48.2,48.3,23.42,8530000.0,412907000000.0
2021-08-31,TCB,49.5,47.0,49.5,48.5,23.52,7773900.0,380362000000.0
2021-08-30,TCB,49.4,48.1,48.6,49.2,23.86,12298900.0,597900000000.0
2021-08-27,TCB,48.15,47.0,47.8,48.05,23.3,19689500.0,935881000000.0
2021-08-26,TCB,49.35,48.2,49.3,48.3,23.42,10111900.0,493395000000.0
2021-08-25,TCB,49.2,48.5,48.9,49.15,23.83,9431100.0,461897000000.0
2021-08-24,TCB,49.2,48.4,48.75,49.0,23.76,16213400.0,791188000000.0
2021-08-23,TCB,50.8,48.75,50.3,48.75,23.64,26003500.0,1286597000000.0
2021-08-20,TCB,53.0,49.8,52.8,50.5,24.49,31461200.0,1619822000000.0
2021-08-19,TCB,53.3,52.1,52.5,53.0,25.7,18765300.0,986255000000.0
2021-08-18,TCB,53.5,52.5,53.0,52.8,25.6,12905800.0,684655000000.0
2021-08-17,TCB,54.7,52.8,54.3,53.3,25.85,16002700.0,860409000000.0
2021-08-16,TCB,54.4,52.1,52.3,54.0,26.18,30299500.0,1611070000000.0
2021-08-13,TCB,52.2,51.1,52.0,52.2,25.31,15402000.0,796356000000.0
2021-08-12,TCB,53.0,52.0,52.4,52.0,25.21,11779000.0,617266000000.0
2021-08-11,TCB,53.5,51.9,52.3,52.3,25.36,20471000.0,1078719000000.0
2021-08-10,TCB,53.0,51.9,53.0,52.3,25.36,12265300.0,642292000000.0
2021-08-09,TCB,52.7,51.3,51.5,52.5,25.46,15208100.0,788587000000.0
2021-08-06,TCB,53.2,51.8,52.5,51.8,25.12,16084300.0,844236000000.0
2021-08-05,TCB,52.7,51.7,51.9,52.5,25.46,12021200.0,628937000000.0
2021-08-04,TCB,52.6,51.8,52.5,52.0,25.21,19177300.0,1002066000000.0
2021-08-03,TCB,52.0,50.8,50.8,51.8,25.12,22927700.0,1180897000000.0
2021-08-02,TCB,51.4,50.6,51.0,50.8,24.63,14030000.0,716149000000.0
2021-07-30,TCB,51.6,50.5,50.7,51.1,24.78,16932500.0,865889000000.0
2021-07-29,TCB,50.8,50.0,50.1,50.6,24.54,12542100.0,632580000000.0
2021-07-28,TCB,50.3,49.5,49.75,49.7,24.1,7468600.0,372353000000.0
