date,VPB_code,VPB_high,VPB_low,VPB_open,VPB_close,VPB_adjust,VPB_volume_match,VPB_value_match
2023-08-23,VPB,20.85,20.25,20.75,20.25,17.84,14416600.0,294679000000.0
2023-08-22,VPB,20.85,20.05,20.75,20.6,18.15,21183300.0,432776000000.0
2023-08-21,VPB,21.0,20.4,20.6,20.8,18.33,12657600.0,261939000000.0
2023-08-18,VPB,22.05,20.6,22.0,20.6,18.15,34224900.0,726369000000.0
2023-08-17,VPB,22.65,22.15,22.5,22.15,19.52,15635100.0,349155000000.0
2023-08-16,VPB,22.6,21.65,21.9,22.4,19.74,39587900.0,876523000000.0
2023-08-15,VPB,22.0,21.65,21.95,22.0,19.38,18407400.0,401934000000.0
2023-08-14,VPB,22.0,21.8,21.9,21.95,19.34,11667300.0,255504000000.0
2023-08-11,VPB,22.0,21.55,21.95,22.0,19.38,12402500.0,269741000000.0
2023-08-10,VPB,22.05,21.55,22.05,21.95,19.34,19843500.0,431942000000.0
2023-08-09,VPB,22.2,21.7,22.1,22.05,19.43,21337900.0,467681000000.0
2023-08-08,VPB,22.65,22.2,22.65,22.2,19.56,13851300.0,309942000000.0
2023-08-07,VPB,23.0,22.3,22.45,22.65,19.96,20240800.0,457713000000.0
2023-08-04,VPB,22.2,21.6,21.8,22.2,19.56,15491700.0,339509000000.0
2023-08-03,VPB,22.0,21.6,21.95,21.7,19.12,15903700.0,346382000000.0
2023-08-02,VPB,22.25,21.7,21.95,22.0,19.38,17047500.0,374714000000.0
2023-08-01,VPB,22.2,21.65,22.15,21.95,19.34,25773800.0,564758000000.0
2023-07-31,VPB,22.25,21.9,22.15,22.15,19.52,19655800.0,433333000000.0
2023-07-28,VPB,22.1,21.6,21.75,22.1,19.47,18133600.0,396572000000.0
2023-07-27,VPB,21.85,21.5,21.8,21.75,19.16,17807700.0,385936000000.0
2023-07-26,VPB,21.9,21.55,21.8,21.85,19.25,17436600.0,379266000000.0
2023-07-25,VPB,22.35,21.8,21.9,21.85,19.25,26110300.0,574042000000.0
2023-07-24,VPB,21.9,21.3,21.5,21.85,19.25,24112900.0,519162000000.0
2023-07-21,VPB,21.45,20.8,20.95,21.4,18.86,28604200.0,606830000000.0
2023-07-20,VPB,21.0,20.5,20.6,21.0,18.5,19553900.0,404943000000.0
2023-07-19,VPB,21.0,20.65,21.0,20.65,18.19,22965200.0,478702000000.0
2023-07-18,VPB,21.1,20.3,20.45,20.95,18.46,37316000.0,776828000000.0
2023-07-17,VPB,20.5,20.05,20.1,20.45,18.02,34232500.0,696299000000.0
2023-07-14,VPB,20.1,19.6,20.05,19.9,17.53,17478700.0,346287000000.0
2023-07-13,VPB,19.95,19.65,19.9,19.95,17.58,16403200.0,324234000000.0
2023-07-12,VPB,20.0,19.65,20.0,19.65,17.31,13715900.0,271263000000.0
2023-07-11,VPB,20.3,19.8,20.3,19.9,17.53,19607100.0,393519000000.0
2023-07-10,VPB,20.15,19.8,19.95,20.05,17.67,15275400.0,304844000000.0
2023-07-07,VPB,19.85,19.5,19.6,19.85,17.49,8345400.0,164016000000.0
2023-07-06,VPB,20.1,19.55,19.95,19.55,17.23,16274900.0,321177000000.0
2023-07-05,VPB,20.3,19.9,19.9,19.95,17.58,20485400.0,411325000000.0
2023-07-04,VPB,19.95,19.75,19.85,19.85,17.49,7339700.0,145437000000.0
2023-07-03,VPB,20.0,19.75,19.85,19.85,17.49,9808600.0,194779000000.0
2023-06-30,VPB,20.0,19.75,19.9,19.85,17.49,12376000.0,245602000000.0
2023-06-29,VPB,20.45,19.9,20.3,19.9,17.53,18446100.0,372363000000.0
2023-06-28,VPB,20.35,20.05,20.2,20.25,17.84,16754200.0,338083000000.0
2023-06-27,VPB,20.45,20.1,20.45,20.1,17.71,14429100.0,291484000000.0
2023-06-26,VPB,20.5,19.95,20.5,20.25,17.84,16576800.0,335085000000.0
2023-06-23,VPB,20.4,19.65,19.7,20.2,17.8,42322900.0,853201000000.0
2023-06-22,VPB,19.85,19.6,19.75,19.6,17.27,12409600.0,244587000000.0
2023-06-21,VPB,19.65,19.4,19.5,19.65,17.31,8111300.0,158154000000.0
2023-06-20,VPB,19.55,19.25,19.45,19.5,17.18,14470100.0,280465000000.0
2023-06-19,VPB,19.65,19.25,19.55,19.45,17.14,12070100.0,235416000000.0
2023-06-16,VPB,20.1,19.5,19.85,19.55,17.23,33727700.0,670765000000.0
2023-06-15,VPB,19.85,19.55,19.75,19.7,17.36,9431000.0,185850000000.0
2023-06-14,VPB,20.1,19.55,19.6,19.75,17.4,25385000.0,504369000000.0
2023-06-13,VPB,19.75,19.4,19.7,19.5,17.18,9666700.0,188864000000.0
2023-06-12,VPB,19.7,19.35,19.7,19.6,17.27,8506300.0,165486000000.0
2023-06-09,VPB,19.6,19.3,19.6,19.5,17.18,9596000.0,186640000000.0
2023-06-08,VPB,20.05,19.5,19.9,19.5,17.18,16595600.0,327613000000.0
2023-06-07,VPB,20.1,19.75,20.0,19.9,17.53,16189900.0,321873000000.0
2023-06-06,VPB,20.0,19.7,19.75,19.85,17.49,14948300.0,296214000000.0
2023-06-05,VPB,20.15,19.75,20.1,19.75,17.4,13421500.0,266450000000.0
2023-06-02,VPB,20.2,19.55,19.6,19.85,17.49,24536300.0,487985000000.0
2023-06-01,VPB,19.4,19.2,19.3,19.4,17.09,9750400.0,188222000000.0
2023-05-31,VPB,19.55,19.25,19.55,19.3,17.0,7913900.0,153345000000.0
2023-05-30,VPB,19.5,19.35,19.5,19.45,17.14,8975200.0,174380000000.0
2023-05-29,VPB,19.45,19.2,19.2,19.35,17.05,7043800.0,136194000000.0
2023-05-26,VPB,19.3,19.1,19.3,19.15,16.87,6988000.0,134070000000.0
2023-05-25,VPB,19.45,19.2,19.35,19.2,16.92,7299200.0,140769000000.0
2023-05-24,VPB,19.7,19.4,19.65,19.4,17.09,8335700.0,162574000000.0
2023-05-23,VPB,19.8,19.5,19.75,19.55,17.23,7235600.0,142044000000.0
2023-05-22,VPB,19.7,19.3,19.3,19.7,17.36,12024200.0,234712000000.0
2023-05-19,VPB,19.4,19.2,19.3,19.3,17.0,6594600.0,127265000000.0
2023-05-18,VPB,19.5,19.2,19.3,19.25,16.96,7579700.0,146563000000.0
2023-05-17,VPB,19.65,19.2,19.6,19.2,16.92,12684600.0,245891000000.0
2023-05-16,VPB,19.9,19.6,19.9,19.6,17.27,7492900.0,147819000000.0
2023-05-15,VPB,20.2,19.75,19.8,19.8,17.45,13095400.0,261539000000.0
2023-05-12,VPB,19.85,19.55,19.8,19.75,17.4,7522200.0,148194000000.0
2023-05-11,VPB,19.85,19.6,19.6,19.8,17.45,6668100.0,131709000000.0
2023-05-10,VPB,19.6,19.45,19.5,19.55,17.23,8932500.0,174342000000.0
2023-05-09,VPB,19.6,19.4,19.55,19.45,17.14,4727700.0,92032000000.0
2023-05-08,VPB,19.65,19.4,19.45,19.45,17.14,5491600.0,107099000000.0
2023-05-05,VPB,19.9,19.45,19.6,19.45,17.14,5917600.0,115945000000.0
2023-05-04,VPB,19.8,19.5,19.55,19.55,17.23,7484200.0,147013000000.0
2023-04-28,VPB,19.9,19.5,19.55,19.9,17.53,8573200.0,169040000000.0
2023-04-27,VPB,19.7,19.35,19.35,19.4,17.09,5199300.0,101498000000.0
2023-04-26,VPB,19.4,19.1,19.3,19.35,17.05,7850900.0,151120000000.0
2023-04-25,VPB,19.75,19.25,19.7,19.3,17.0,7168900.0,139725000000.0
2023-04-24,VPB,20.05,19.35,19.45,19.5,17.18,7087200.0,138916000000.0
2023-04-21,VPB,19.6,19.35,19.35,19.45,17.14,8123300.0,158359000000.0
2023-04-20,VPB,19.8,19.25,19.65,19.35,17.05,12244000.0,238354000000.0
2023-04-19,VPB,20.55,19.7,20.45,19.7,17.36,18419600.0,369144000000.0
2023-04-18,VPB,20.55,20.1,20.45,20.25,17.84,10605300.0,215114000000.0
2023-04-17,VPB,20.6,20.3,20.45,20.45,18.02,5197600.0,106479000000.0
2023-04-14,VPB,20.7,20.35,20.6,20.5,18.06,8543300.0,175160000000.0
2023-04-13,VPB,20.65,20.2,20.65,20.6,18.15,19916500.0,407008000000.0
2023-04-12,VPB,21.05,20.65,21.0,20.65,18.19,8669800.0,180439000000.0
2023-04-11,VPB,21.1,20.7,20.9,21.0,18.5,9490100.0,198221000000.0
2023-04-10,VPB,21.35,20.7,20.9,20.9,18.41,16772700.0,352315000000.0
2023-04-07,VPB,21.05,20.65,20.9,20.9,18.41,7668500.0,159679000000.0
2023-04-06,VPB,21.5,20.9,21.2,20.9,18.41,12254900.0,259249000000.0
2023-04-05,VPB,21.45,21.15,21.3,21.2,18.68,11992000.0,255201000000.0
2023-04-04,VPB,21.45,21.0,21.2,21.4,18.86,16356500.0,346909000000.0
2023-04-03,VPB,21.25,20.9,21.15,21.2,18.68,13548900.0,285407000000.0
2023-03-31,VPB,21.3,20.8,20.8,21.05,18.55,23139600.0,488588000000.0
2023-03-30,VPB,21.05,20.7,21.0,20.9,18.41,15528600.0,323598000000.0
2023-03-29,VPB,20.9,20.6,20.9,20.9,18.41,16599000.0,344451000000.0
2023-03-28,VPB,21.6,20.55,21.4,21.0,18.5,37168400.0,777593000000.0
2023-03-27,VPB,21.55,21.0,21.15,21.25,18.72,29328600.0,623979000000.0
2023-03-24,VPB,21.2,20.85,21.05,21.15,18.63,19655000.0,413508000000.0
2023-03-23,VPB,21.15,20.8,21.0,21.05,18.55,22821300.0,479065000000.0
2023-03-22,VPB,21.2,20.45,20.5,21.0,18.5,42033400.0,880371000000.0
2023-03-21,VPB,20.35,19.5,19.7,20.35,17.93,29194300.0,581916000000.0
2023-03-20,VPB,19.7,19.3,19.55,19.7,17.36,18939800.0,370140000000.0
2023-03-17,VPB,19.75,19.35,19.6,19.7,17.36,15548900.0,304258000000.0
2023-03-16,VPB,19.65,19.15,19.5,19.45,17.14,15492200.0,300108000000.0
2023-03-15,VPB,19.85,19.55,19.8,19.8,17.45,22320800.0,440286000000.0
2023-03-14,VPB,19.6,19.1,19.6,19.4,17.09,22988900.0,444573000000.0
2023-03-13,VPB,19.4,18.6,18.8,19.4,17.09,41362700.0,788750000000.0
2023-03-10,VPB,18.3,17.9,17.9,18.3,16.12,14754800.0,268074000000.0
2023-03-09,VPB,18.3,18.0,18.15,18.2,16.04,15264000.0,276989000000.0
2023-03-08,VPB,18.15,17.2,17.2,18.15,15.99,27188600.0,485499000000.0
2023-03-07,VPB,17.7,17.3,17.4,17.4,15.33,13127900.0,229242000000.0
2023-03-06,VPB,17.5,17.05,17.3,17.1,15.07,13129000.0,227373000000.0
2023-03-03,VPB,17.5,16.9,17.45,17.0,14.98,8977500.0,154338000000.0
2023-03-02,VPB,17.55,17.25,17.45,17.3,15.24,4287200.0,74500000000.0
2023-03-01,VPB,17.5,16.7,16.85,17.45,15.37,9654500.0,166191000000.0
2023-02-28,VPB,17.25,16.9,17.15,17.05,15.02,8629400.0,147511000000.0
2023-02-27,VPB,17.15,16.55,17.0,17.0,14.98,10311400.0,174456000000.0
2023-02-24,VPB,17.65,17.15,17.55,17.15,15.11,10418800.0,180535000000.0
2023-02-23,VPB,17.55,17.1,17.45,17.5,15.42,12660300.0,218840000000.0
2023-02-22,VPB,18.0,17.45,17.6,17.45,15.37,16999300.0,299615000000.0
2023-02-21,VPB,18.4,17.8,18.4,17.8,15.68,18376200.0,332083000000.0
2023-02-20,VPB,18.3,17.1,17.1,18.3,16.12,20553100.0,366112000000.0
2023-02-17,VPB,17.5,17.2,17.3,17.3,15.24,10770300.0,186559000000.0
2023-02-16,VPB,17.6,17.1,17.4,17.5,15.42,14454300.0,250062000000.0
2023-02-15,VPB,17.2,16.7,16.7,17.2,15.15,12674000.0,215655000000.0
2023-02-14,VPB,17.2,16.7,17.0,16.7,14.71,16873000.0,285194000000.0
2023-02-13,VPB,17.65,16.6,17.6,17.0,14.98,25784300.0,439176000000.0
2023-02-10,VPB,18.3,17.5,18.0,17.5,15.42,13102800.0,234106000000.0
2023-02-09,VPB,18.55,17.9,17.95,18.0,15.86,15157900.0,275723000000.0
2023-02-08,VPB,18.25,17.85,18.1,17.95,15.82,11578100.0,208873000000.0
2023-02-07,VPB,18.65,17.95,18.55,17.95,15.82,15658900.0,286211000000.0
2023-02-06,VPB,18.55,17.95,18.15,18.5,16.3,16961600.0,308480000000.0
2023-02-03,VPB,18.55,18.05,18.5,18.25,16.08,20039600.0,366311000000.0
2023-02-02,VPB,18.7,18.15,18.6,18.4,16.21,25931700.0,478366000000.0
2023-02-01,VPB,19.6,18.1,19.55,18.3,16.12,32198300.0,612860000000.0
2023-01-31,VPB,19.5,19.05,19.15,19.45,17.14,25095200.0,482509000000.0
2023-01-30,VPB,19.75,19.25,19.7,19.25,16.96,23819000.0,464435000000.0
2023-01-27,VPB,20.25,19.4,19.65,19.7,17.36,24443100.0,482916000000.0
2023-01-19,VPB,19.7,19.4,19.55,19.5,17.18,18347800.0,359005000000.0
2023-01-18,VPB,19.8,19.4,19.6,19.65,17.31,19675400.0,385747000000.0
2023-01-17,VPB,19.6,19.35,19.5,19.6,17.27,32912200.0,640419000000.0
2023-01-16,VPB,19.6,19.2,19.6,19.4,17.09,17941500.0,347272000000.0
2023-01-13,VPB,19.5,18.55,18.85,19.4,17.09,25700900.0,487944000000.0
2023-01-12,VPB,18.75,18.4,18.6,18.7,16.48,15245400.0,282763000000.0
2023-01-11,VPB,19.0,18.45,19.0,18.45,16.26,17427300.0,326482000000.0
2023-01-10,VPB,19.0,18.55,18.85,18.7,16.48,13485000.0,252731000000.0
2023-01-09,VPB,19.3,18.8,19.2,18.85,16.61,18731600.0,357355000000.0
2023-01-06,VPB,19.65,18.8,18.85,18.95,16.7,31406400.0,603890000000.0
2023-01-05,VPB,19.05,18.55,19.0,18.95,16.7,15385600.0,289542000000.0
2023-01-04,VPB,19.3,18.5,18.5,18.9,16.65,42535900.0,808332000000.0
2023-01-03,VPB,18.5,17.8,18.0,18.5,16.3,20274800.0,368237000000.0
2022-12-30,VPB,18.1,17.6,17.9,17.9,15.77,10035400.0,179343000000.0
2022-12-29,VPB,18.5,17.8,18.1,17.8,15.68,20198000.0,368182000000.0
2022-12-28,VPB,18.5,17.5,17.9,18.15,15.99,17482100.0,315814000000.0
2022-12-27,VPB,17.9,17.15,17.3,17.9,15.77,14921400.0,261685000000.0
2022-12-26,VPB,18.5,17.2,18.35,17.2,15.15,26485700.0,470622000000.0
2022-12-23,VPB,18.65,18.1,18.45,18.35,16.17,16849000.0,309582000000.0
2022-12-22,VPB,18.85,17.95,18.0,18.45,16.26,52431700.0,969664000000.0
2022-12-21,VPB,17.9,17.0,17.5,17.65,15.55,20499300.0,358680000000.0
2022-12-20,VPB,17.9,16.9,17.9,17.3,15.24,25628200.0,445787000000.0
2022-12-19,VPB,18.75,17.95,18.35,17.95,15.82,29429800.0,541146000000.0
2022-12-16,VPB,18.85,18.3,18.45,18.5,16.3,27564100.0,510744000000.0
2022-12-15,VPB,18.2,17.05,17.05,18.2,16.04,66731500.0,1203795000000.0
2022-12-14,VPB,17.35,17.0,17.25,17.05,15.02,18923500.0,325349000000.0
2022-12-13,VPB,17.1,16.4,16.7,17.1,15.07,18048300.0,302864000000.0
2022-12-12,VPB,17.45,16.65,16.95,16.65,14.67,23202300.0,396224000000.0
2022-12-09,VPB,17.2,16.65,17.15,16.9,14.89,13749900.0,232504000000.0
2022-12-08,VPB,17.3,16.4,16.45,17.0,14.98,29415300.0,501221000000.0
2022-12-07,VPB,17.0,15.85,16.8,16.2,14.27,26221800.0,430199000000.0
2022-12-06,VPB,18.6,16.9,18.15,16.9,14.89,34482600.0,613004000000.0
2022-12-05,VPB,18.4,17.45,17.7,18.15,15.99,43389200.0,781604000000.0
2022-12-02,VPB,17.4,16.55,16.8,17.3,15.24,25887700.0,440041000000.0
2022-12-01,VPB,17.4,16.6,17.05,16.8,14.8,31045800.0,527620000000.0
2022-11-30,VPB,17.0,15.9,16.25,16.8,14.8,23312200.0,385881000000.0
2022-11-29,VPB,16.35,15.55,16.2,16.15,14.23,16820500.0,269153000000.0
2022-11-28,VPB,16.2,15.6,15.6,16.1,14.19,16558000.0,263910000000.0
2022-11-25,VPB,15.5,15.15,15.3,15.5,13.66,9694700.0,148552000000.0
2022-11-24,VPB,15.25,14.55,14.85,15.1,13.3,10247900.0,152583000000.0
2022-11-23,VPB,15.6,15.05,15.25,15.05,13.26,6000000.0,91603000000.0
2022-11-22,VPB,16.45,15.1,15.25,15.5,13.66,16566500.0,258536000000.0
2022-11-21,VPB,15.7,15.1,15.7,15.5,13.66,11391400.0,175846000000.0
2022-11-18,VPB,15.75,14.7,15.0,15.5,13.66,16315900.0,247146000000.0
2022-11-17,VPB,15.85,15.35,15.75,15.5,13.66,13169500.0,205304000000.0
2022-11-16,VPB,15.65,13.65,13.65,15.5,13.66,29662500.0,424858000000.0
2022-11-15,VPB,15.7,14.65,15.15,14.65,12.91,18164400.0,267180000000.0
2022-11-14,VPB,16.15,15.2,16.0,15.7,13.83,16001400.0,248900000000.0
2022-11-11,VPB,17.0,16.25,16.65,16.3,14.36,17937800.0,298007000000.0
2022-11-10,VPB,17.4,16.3,17.4,16.3,14.36,23021600.0,384791000000.0
2022-11-09,VPB,17.65,17.05,17.35,17.5,15.42,16395500.0,285220000000.0
2022-11-08,VPB,17.25,16.65,16.8,17.2,15.15,22335400.0,380319000000.0
2022-11-07,VPB,17.35,16.85,17.1,17.1,15.07,23171500.0,396169000000.0
2022-11-04,VPB,17.4,16.55,17.15,16.95,14.93,32346400.0,548518000000.0
2022-11-03,VPB,17.65,17.15,17.15,17.5,15.42,11402300.0,198550000000.0
2022-11-02,VPB,17.8,16.9,17.2,17.5,15.42,21507900.0,377147000000.0
2022-11-01,VPB,17.45,16.5,16.5,17.2,15.15,25628600.0,433452000000.0
2022-10-31,VPB,16.6,15.65,16.5,16.35,14.41,11070200.0,178259000000.0
2022-10-28,VPB,16.9,16.35,16.6,16.35,14.41,8111200.0,134424000000.0
2022-10-27,VPB,16.55,15.05,15.5,16.55,14.58,20959900.0,332316000000.0
2022-10-26,VPB,15.75,15.2,15.5,15.55,13.7,7060400.0,108906000000.0
2022-10-25,VPB,16.05,14.9,15.25,15.45,13.61,15262300.0,234121000000.0
2022-10-24,VPB,15.65,14.8,15.6,15.4,13.57,10493200.0,159723000000.0
2022-10-21,VPB,16.0,15.1,16.0,15.55,13.7,13706600.0,211327000000.0
2022-10-20,VPB,16.15,15.7,15.85,15.95,14.05,8684100.0,138520000000.0
2022-10-19,VPB,16.1,15.7,16.1,15.95,14.05,9833500.0,155916000000.0
2022-10-18,VPB,16.35,15.95,16.2,15.95,14.05,7378800.0,118847000000.0
2022-10-17,VPB,16.15,15.3,15.8,15.95,14.05,7432900.0,116709000000.0
2022-10-14,VPB,16.5,16.0,16.5,16.15,14.23,8932700.0,144569000000.0
2022-10-13,VPB,16.2,15.4,16.1,16.0,14.1,11415600.0,180605000000.0
2022-10-12,VPB,16.2,15.0,15.3,16.0,14.1,10409800.0,164773000000.0
2022-10-11,VPB,15.35,14.3,15.0,15.35,13.52,19258200.0,282867000000.0
2022-10-10,VPB,15.9,14.3,14.8,15.35,13.52,14888700.0,222079000000.0
2022-10-07,VPB,16.4,15.35,16.0,15.35,13.52,19180300.0,299610000000.0
2022-10-06,VPB,17.1,15.85,17.1,16.5,14.54,13937100.0,228867000000.0
2022-10-05,VPB,17.45,16.8,17.4,17.0,14.98,13912600.0,238493000000.0
2022-10-04,VPB,17.55,16.0,17.2,16.8,14.8,17447600.0,294092000000.0
2022-10-03,VPB,17.85,16.75,17.85,17.0,14.98,24720900.0,427000000000.0
2022-09-30,VPB,18.25,17.1,18.2,18.0,15.86,15853300.0,281336000000.0
2022-09-29,VPB,18.8,18.0,18.75,18.0,15.86,5605100.0,104190000000.0
2022-09-28,VPB,18.75,18.3,18.6,18.5,16.3,10527500.0,194658000000.0
2022-09-27,VPB,28.0,27.15,27.8,27.4,16.1,12957000.0,356718000000.0
2022-09-26,VPB,28.45,27.05,28.3,27.6,16.21,17753300.0,489993000000.0
2022-09-23,VPB,29.6,28.7,29.35,28.75,16.89,9847300.0,286704000000.0
2022-09-22,VPB,29.65,28.9,29.2,29.3,17.21,8541400.0,249237000000.0
2022-09-21,VPB,30.0,29.1,29.8,29.5,17.33,12579500.0,370816000000.0
2022-09-20,VPB,30.3,29.5,30.2,30.0,17.62,12528400.0,373838000000.0
2022-09-19,VPB,31.0,29.8,30.7,29.9,17.56,14967200.0,454134000000.0
2022-09-16,VPB,31.2,30.4,30.4,30.55,17.95,16945700.0,522830000000.0
2022-09-15,VPB,30.75,30.3,30.45,30.3,17.8,9271800.0,282550000000.0
2022-09-14,VPB,30.3,29.8,29.8,30.3,17.8,15232600.0,458349000000.0
2022-09-13,VPB,30.7,30.35,30.45,30.5,17.92,6754100.0,205676000000.0
2022-09-12,VPB,31.15,30.4,30.7,30.45,17.89,7759400.0,238180000000.0
2022-09-09,VPB,30.8,29.9,30.25,30.5,17.92,17656800.0,534541000000.0
2022-09-08,VPB,30.5,29.9,30.35,29.9,17.56,10654300.0,322043000000.0
2022-09-07,VPB,31.4,30.3,31.4,30.3,17.8,18602000.0,574062000000.0
2022-09-06,VPB,31.8,31.15,31.3,31.4,18.44,11575500.0,363705000000.0
2022-09-05,VPB,31.8,31.25,31.7,31.3,18.39,11936400.0,376605000000.0
2022-08-31,VPB,31.8,31.15,31.45,31.8,18.68,8456400.0,266520000000.0
2022-08-30,VPB,32.0,31.2,31.4,31.35,18.42,9111400.0,287141000000.0
2022-08-29,VPB,31.5,30.6,31.0,31.2,18.33,17970200.0,556229000000.0
2022-08-26,VPB,32.6,31.3,32.2,31.6,18.56,15131200.0,485681000000.0
2022-08-25,VPB,32.35,31.55,31.55,31.95,18.77,17456000.0,559019000000.0
2022-08-24,VPB,31.6,31.05,31.2,31.4,18.44,12754800.0,399551000000.0
2022-08-23,VPB,31.2,30.5,30.8,31.2,18.33,8849600.0,273097000000.0
2022-08-22,VPB,31.6,30.95,31.25,31.25,18.36,13398800.0,418492000000.0
2022-08-19,VPB,31.8,30.05,30.2,31.25,18.36,31776400.0,978407000000.0
2022-08-18,VPB,30.35,29.95,30.3,30.05,17.65,11851100.0,356849000000.0
2022-08-17,VPB,30.5,30.05,30.2,30.15,17.71,10393600.0,314958000000.0
2022-08-16,VPB,30.35,29.95,30.35,30.15,17.71,10232300.0,308742000000.0
2022-08-15,VPB,30.45,30.0,30.2,30.35,17.83,11208300.0,339162000000.0
2022-08-12,VPB,29.9,29.4,29.65,29.9,17.56,8700500.0,257630000000.0
2022-08-11,VPB,30.5,29.6,30.4,29.6,17.39,15022600.0,451767000000.0
2022-08-10,VPB,30.35,29.95,30.3,30.1,17.68,10950100.0,329835000000.0
2022-08-09,VPB,30.8,30.0,30.2,30.25,17.77,20344900.0,619919000000.0
2022-08-08,VPB,30.0,29.2,29.4,30.0,17.62,17182600.0,509705000000.0
2022-08-05,VPB,29.5,28.95,29.4,29.35,17.24,12186100.0,355948000000.0
2022-08-04,VPB,29.95,29.05,29.25,29.4,17.27,18168400.0,536514000000.0
2022-08-03,VPB,29.15,28.65,28.85,29.0,17.04,13033100.0,376749000000.0
2022-08-02,VPB,29.3,28.75,29.3,29.05,17.06,11967000.0,347056000000.0
2022-08-01,VPB,29.1,28.55,28.7,29.1,17.09,12729400.0,368524000000.0
2022-07-29,VPB,28.7,28.3,28.5,28.7,16.86,12985400.0,370155000000.0
2022-07-28,VPB,28.8,27.8,28.0,28.4,16.68,18936300.0,535476000000.0
2022-07-27,VPB,27.75,27.45,27.6,27.7,16.27,6395800.0,176340000000.0
2022-07-26,VPB,28.05,27.55,27.6,27.7,16.27,7418900.0,206069000000.0
2022-07-25,VPB,28.15,27.65,28.15,27.65,16.24,7813800.0,217364000000.0
2022-07-22,VPB,28.5,28.1,28.3,28.15,16.54,7270700.0,205828000000.0
2022-07-21,VPB,28.35,28.0,28.2,28.2,16.57,9258800.0,261257000000.0
2022-07-20,VPB,28.45,28.1,28.3,28.15,16.54,9698300.0,273964000000.0
2022-07-19,VPB,28.15,27.75,28.15,28.0,16.45,6233900.0,174313000000.0
2022-07-18,VPB,28.65,28.15,28.5,28.15,16.54,7537400.0,214114000000.0
2022-07-15,VPB,28.35,28.05,28.1,28.25,16.59,8732200.0,246244000000.0
2022-07-14,VPB,28.1,27.5,27.65,28.05,16.48,9794300.0,272408000000.0
2022-07-13,VPB,28.2,27.55,27.8,27.75,16.3,10535300.0,293941000000.0
2022-07-12,VPB,28.2,27.45,27.65,27.75,16.3,8383200.0,232201000000.0
2022-07-11,VPB,28.5,27.5,28.4,27.5,16.15,8474400.0,237506000000.0
2022-07-08,VPB,29.15,28.55,29.0,28.6,16.8,7340400.0,211439000000.0
2022-07-07,VPB,29.05,28.45,28.85,28.9,16.98,7855100.0,226643000000.0
2022-07-06,VPB,29.55,28.8,29.3,28.8,16.92,5589500.0,163705000000.0
2022-07-05,VPB,29.85,29.2,29.25,29.5,17.33,11408500.0,337225000000.0
2022-07-04,VPB,29.5,28.85,29.2,29.2,17.15,8848600.0,258122000000.0
2022-07-01,VPB,29.35,28.1,29.1,29.1,17.09,7028900.0,200943000000.0
2022-06-30,VPB,30.2,29.0,29.9,29.0,17.04,7880400.0,232992000000.0
2022-06-29,VPB,30.25,29.5,29.6,30.0,17.62,8388900.0,250726000000.0
2022-06-28,VPB,30.35,28.5,28.5,30.0,17.62,12179100.0,361722000000.0
2022-06-27,VPB,29.1,28.25,28.3,28.9,16.98,5872800.0,169536000000.0
2022-06-24,VPB,28.75,28.15,28.3,28.15,16.54,3607300.0,102736000000.0
2022-06-23,VPB,28.55,27.95,28.0,28.45,16.71,4754900.0,134551000000.0
2022-06-22,VPB,28.95,27.5,27.85,28.4,16.68,7054900.0,198120000000.0
2022-06-21,VPB,27.95,26.8,27.35,27.2,15.98,7203800.0,197694000000.0
2022-06-20,VPB,28.0,26.5,27.9,27.1,15.92,9859300.0,268818000000.0
2022-06-17,VPB,28.5,27.3,28.3,27.9,16.39,12547400.0,347908000000.0
2022-06-16,VPB,29.4,28.95,29.2,29.0,17.04,5252400.0,153146000000.0
2022-06-15,VPB,29.4,27.6,28.85,28.85,16.95,12843800.0,371665000000.0
2022-06-14,VPB,29.2,28.2,28.2,28.85,16.95,11517000.0,331521000000.0
2022-06-13,VPB,30.45,28.75,30.0,28.75,16.89,20960500.0,622533000000.0
2022-06-10,VPB,31.75,30.9,31.3,30.9,18.15,9656300.0,303160000000.0
2022-06-09,VPB,31.95,31.5,31.9,31.5,18.5,9402900.0,298481000000.0
2022-06-08,VPB,31.95,30.25,30.6,31.8,18.68,19013900.0,594076000000.0
2022-06-07,VPB,30.7,29.8,30.55,30.45,17.89,7824600.0,236218000000.0
2022-06-06,VPB,31.2,30.35,30.7,30.6,17.97,7703100.0,236547000000.0
2022-06-03,VPB,30.75,30.15,30.2,30.75,18.06,7124300.0,216635000000.0
2022-06-02,VPB,30.95,30.1,30.9,30.25,17.77,9005500.0,275517000000.0
2022-06-01,VPB,31.2,30.4,30.9,30.85,18.12,10029300.0,308637000000.0
2022-05-31,VPB,31.6,30.8,31.5,31.0,18.21,10284800.0,320412000000.0
2022-05-30,VPB,31.6,31.05,31.45,31.6,18.56,11854000.0,370893000000.0
2022-05-27,VPB,31.3,30.75,31.1,31.1,18.27,10558700.0,327960000000.0
2022-05-26,VPB,31.75,31.05,31.7,31.05,18.24,8627400.0,271061000000.0
2022-05-25,VPB,31.5,30.2,30.35,31.5,18.5,12839500.0,396586000000.0
2022-05-24,VPB,30.2,29.2,29.6,30.0,17.62,9892000.0,293313000000.0
